Id_game,Genres
671,"['Adventure', 'Brawler', 'Platform', 'RPG']"
672,"['Adventure', 'Shooter']"
673,"['Adventure', 'Brawler', 'Platform']"
674,"['Adventure', 'Indie', 'Platform']"
675,['Platform']
676,"['Arcade', 'Platform', 'Shooter']"
677,['Adventure']
678,"['RPG', 'Strategy']"
679,['Platform']
680,"['Adventure', 'RPG']"
681,"['Adventure', 'Platform', 'Puzzle']"
682,"['Adventure', 'Indie']"
683,['RPG']
684,"['RPG', 'Turn Based Strategy']"
685,['Adventure']
686,['Visual Novel']
687,"['Adventure', 'Arcade', 'Brawler', 'Fighting']"
688,"['Adventure', 'Platform']"
689,"['Arcade', 'Puzzle']"
690,"['Adventure', 'Real Time Strategy']"
691,"['Adventure', 'Visual Novel']"
692,"['Adventure', 'RPG']"
693,"['Adventure', 'Platform', 'Shooter']"
694,"['RPG', 'Strategy', 'Tactical']"
695,"['Adventure', 'Racing', 'Sport']"
696,['Sport']
697,"['Adventure', 'Indie', 'Platform', 'Puzzle', 'Strategy']"
698,"['RPG', 'Shooter']"
699,"['Adventure', 'RPG']"
700,"['Card & Board Game', 'Platform', 'Puzzle']"
701,"['Adventure', 'Indie', 'Point-and-Click']"
702,"['Adventure', 'Platform', 'Puzzle']"
703,"['Adventure', 'Puzzle']"
704,['Adventure']
705,['Platform']
706,"['Adventure', 'RPG', 'Simulator']"
707,"['Adventure', 'RPG']"
708,['Adventure']
709,"['Adventure', 'Platform']"
710,"['Adventure', 'RPG']"
711,"['Indie', 'Simulator']"
712,"['Adventure', 'Racing', 'Shooter']"
713,[]
714,"['Adventure', 'Platform']"
715,"['Adventure', 'RPG', 'Shooter']"
716,"['Adventure', 'RPG', 'Simulator', 'Strategy', 'Tactical', 'Visual Novel']"
717,"['Adventure', 'Shooter', 'Tactical']"
718,"['Adventure', 'Racing', 'Shooter']"
719,['RPG']
720,"['Adventure', 'RPG']"
721,"['Music', 'Platform', 'Racing', 'Sport']"
722,"['Arcade', 'Indie', 'Simulator', 'Strategy']"
723,"['Adventure', 'RPG']"
724,"['Indie', 'Music']"
725,"['RPG', 'Strategy', 'Turn Based Strategy']"
726,"['Adventure', 'Shooter']"
727,"['Platform', 'Puzzle', 'Shooter']"
728,"['Adventure', 'RPG']"
729,"['Adventure', 'Brawler', 'Platform']"
730,"['Adventure', 'RPG', 'Turn Based Strategy']"
731,"['Adventure', 'Indie', 'RPG']"
732,"['Adventure', 'Indie', 'Visual Novel']"
733,"['Adventure', 'Platform']"
734,"['Indie', 'RPG']"
735,"['Adventure', 'RPG']"
736,['RPG']
737,"['Adventure', 'Brawler', 'Racing', 'Shooter']"
738,"['Adventure', 'Shooter']"
739,"['Adventure', 'Indie', 'Puzzle']"
740,['Fighting']
741,"['Adventure', 'Arcade', 'Platform']"
742,"['Adventure', 'Brawler', 'Puzzle']"
743,"['Adventure', 'RPG', 'Shooter']"
744,"['Arcade', 'Indie', 'Music', 'Puzzle']"
745,"['Adventure', 'Fighting', 'Shooter', 'Simulator', 'Strategy']"
746,"['Adventure', 'Brawler', 'RPG']"
747,"['Adventure', 'Indie', 'Puzzle']"
748,['Shooter']
749,"['Point-and-Click', 'Puzzle', 'Visual Novel']"
750,['Adventure']
751,['Platform']
752,"['RPG', 'Strategy', 'Tactical']"
753,"['Adventure', 'Brawler', 'Indie', 'RPG', 'Simulator']"
754,"['Adventure', 'Real Time Strategy']"
755,"['Adventure', 'Indie', 'Point-and-Click', 'Simulator', 'Strategy']"
756,"['Adventure', 'Simulator', 'Visual Novel']"
757,"['Adventure', 'RPG']"
758,"['Adventure', 'Point-and-Click', 'Puzzle', 'RPG', 'Visual Novel']"
759,"['Adventure', 'Shooter']"
760,"['RPG', 'Simulator', 'Strategy']"
761,['Platform']
762,"['Indie', 'RPG', 'Simulator', 'Strategy']"
763,['Card & Board Game']
764,"['Adventure', 'Simulator']"
765,['Simulator']
766,"['RPG', 'Strategy', 'Turn Based Strategy']"
767,"['Adventure', 'Indie', 'Platform']"
768,"['Adventure', 'RPG']"
769,"['Indie', 'Strategy']"
770,['Adventure']
771,"['Adventure', 'RPG']"
772,"['Adventure', 'RPG', 'Turn Based Strategy']"
773,"['Fighting', 'Indie']"
774,"['Shooter', 'Strategy']"
775,"['Adventure', 'Brawler', 'RPG']"
776,"['Adventure', 'RPG']"
777,"['Adventure', 'Brawler', 'Indie', 'RPG']"
778,"['Adventure', 'RPG']"
779,"['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']"
780,"['Adventure', 'Indie', 'Platform']"
781,"['Adventure', 'Simulator']"
782,"['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']"
783,"['Adventure', 'Platform']"
784,"['Indie', 'Strategy']"
785,"['Brawler', 'RPG']"
786,"['Adventure', 'RPG', 'Turn Based Strategy']"
787,"['Adventure', 'Indie']"
788,"['Adventure', 'Brawler', 'RPG']"
789,"['Adventure', 'Platform', 'Puzzle', 'Shooter']"
790,"['Adventure', 'RPG']"
791,"['Adventure', 'Indie', 'Platform']"
792,"['Adventure', 'Brawler', 'RPG', 'Simulator']"
793,"['Adventure', 'RPG', 'Shooter']"
794,"['Platform', 'Puzzle', 'Shooter']"
795,"['Adventure', 'Platform']"
796,"['Adventure', 'RPG', 'Turn Based Strategy']"
797,"['Adventure', 'Brawler', 'Music', 'Platform']"
798,"['Adventure', 'Brawler', 'Shooter', 'Strategy']"
799,"['Adventure', 'Shooter']"
800,"['Adventure', 'RPG', 'Shooter']"
801,"['Adventure', 'Brawler']"
802,"['Adventure', 'RPG']"
803,"['Adventure', 'Platform']"
804,"['Adventure', 'Indie', 'RPG']"
805,"['Adventure', 'Brawler']"
806,"['Adventure', 'RPG']"
807,"['Adventure', 'RPG']"
808,"['Adventure', 'Platform']"
809,"['Fighting', 'Platform']"
810,"['Arcade', 'Indie', 'Platform', 'Shooter']"
811,"['Adventure', 'Brawler']"
812,"['Adventure', 'RPG', 'Turn Based Strategy']"
813,"['Adventure', 'RPG', 'Simulator', 'Visual Novel']"
814,"['Adventure', 'RPG']"
815,"['Adventure', 'Indie']"
816,"['Adventure', 'Shooter']"
817,"['Adventure', 'Platform']"
818,"['RPG', 'Shooter']"
819,"['Adventure', 'Indie', 'Puzzle', 'Simulator']"
820,"['Adventure', 'Shooter']"
821,['Shooter']
822,"['Adventure', 'RPG', 'Turn Based Strategy']"
823,"['Brawler', 'Shooter']"
824,"['Indie', 'RPG', 'Simulator', 'Strategy']"
825,"['Adventure', 'Shooter']"
826,"['Adventure', 'Puzzle']"
827,"['Adventure', 'RPG']"
828,"['Adventure', 'RPG', 'Turn Based Strategy']"
829,['Shooter']
830,"['Adventure', 'RPG']"
831,"['Indie', 'Platform', 'Shooter', 'Visual Novel']"
832,"['Adventure', 'Brawler']"
833,['Shooter']
834,['Shooter']
835,"['Adventure', 'RPG']"
836,"['Adventure', 'Platform']"
837,"['Adventure', 'Card & Board Game', 'Indie', 'Puzzle', 'Strategy']"
838,"['Adventure', 'Indie', 'Puzzle', 'RPG']"
839,"['Adventure', 'RPG']"
840,"['Adventure', 'RPG']"
841,"['Arcade', 'Indie', 'RPG']"
842,"['Adventure', 'RPG', 'Shooter', 'Strategy']"
843,"['Indie', 'Platform', 'Sport']"
844,"['Adventure', 'Platform', 'Puzzle']"
845,"['Adventure', 'RPG', 'Shooter']"
846,"['Adventure', 'Tactical']"
847,"['Adventure', 'RPG', 'Turn Based Strategy']"
848,['Simulator']
849,"['Adventure', 'Shooter']"
850,"['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']"
851,"['Adventure', 'RPG']"
852,"['Adventure', 'Platform']"
853,"['Adventure', 'RPG', 'Shooter']"
854,['Shooter']
855,"['MOBA', 'RPG', 'Strategy']"
856,"['Adventure', 'Shooter']"
857,"['Adventure', 'Indie', 'Visual Novel']"
858,"['Adventure', 'Brawler']"
859,"['Adventure', 'Brawler', 'RPG']"
860,"['Adventure', 'Point-and-Click', 'Puzzle', 'Visual Novel']"
861,['Shooter']
862,"['Adventure', 'RPG']"
863,"['Platform', 'Shooter']"
864,['Arcade']
865,"['Adventure', 'Arcade', 'Indie', 'Platform', 'Strategy']"
866,"['Adventure', 'RPG']"
867,"['Adventure', 'RPG']"
868,"['Adventure', 'Shooter']"
869,"['Adventure', 'Platform', 'Puzzle']"
870,"['Arcade', 'Brawler', 'Indie']"
871,"['Adventure', 'Platform']"
872,"['RPG', 'Shooter']"
873,"['Adventure', 'Shooter']"
874,"['Adventure', 'Puzzle', 'RPG']"
875,"['Adventure', 'Puzzle']"
876,"['Fighting', 'Platform']"
877,"['RPG', 'Shooter']"
878,"['Adventure', 'Brawler']"
879,"['Adventure', 'Brawler', 'RPG']"
880,"['Brawler', 'Indie']"
881,['Platform']
882,"['Adventure', 'RPG']"
883,"['Adventure', 'Shooter', 'Tactical']"
884,"['Adventure', 'Platform']"
885,"['Adventure', 'RPG']"
886,"['Adventure', 'Shooter']"
887,['Shooter']
888,['RPG']
889,"['Adventure', 'Shooter']"
890,['Platform']
891,"['Indie', 'Racing', 'Sport']"
892,"['Adventure', 'Brawler']"
893,['Brawler']
894,"['Adventure', 'RPG', 'Turn Based Strategy']"
895,['Fighting']
896,"['Simulator', 'Sport']"
897,"['Adventure', 'RPG']"
898,['Racing']
899,"['Adventure', 'Shooter']"
900,"['Indie', 'Point-and-Click', 'Puzzle', 'Simulator']"
901,"['Adventure', 'RPG', 'Shooter']"
902,"['Adventure', 'RPG']"
903,"['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']"
904,"['Adventure', 'RPG', 'Shooter']"
905,"['Adventure', 'Platform', 'Puzzle', 'Shooter']"
906,"['Adventure', 'Platform']"
907,"['Adventure', 'Platform']"
908,"['Adventure', 'Indie', 'Puzzle']"
909,"['Adventure', 'Brawler', 'RPG']"
910,"['Adventure', 'RPG', 'Turn Based Strategy']"
911,"['Brawler', 'RPG']"
912,"['Adventure', 'Platform', 'Shooter']"
913,['Brawler']
914,"['Adventure', 'Platform']"
915,['RPG']
916,"['Adventure', 'Brawler', 'Indie', 'RPG']"
917,"['Adventure', 'Brawler', 'Shooter']"
918,"['Adventure', 'Platform']"
919,"['Adventure', 'RPG']"
920,['RPG']
921,"['Adventure', 'Platform', 'Shooter']"
922,"['Adventure', 'Platform']"
923,"['Adventure', 'Shooter', 'Tactical']"
924,"['Adventure', 'RPG', 'Shooter']"
925,"['Adventure', 'Simulator']"
926,"['Adventure', 'Shooter']"
927,"['Arcade', 'RPG']"
928,"['Adventure', 'Indie', 'Platform']"
929,"['Adventure', 'Indie', 'Puzzle']"
930,"['Adventure', 'RPG', 'Strategy']"
931,"['Adventure', 'Indie', 'Platform']"
932,"['Adventure', 'Platform']"
933,"['RPG', 'Shooter']"
934,"['Adventure', 'Indie', 'Puzzle']"
935,"['Adventure', 'Brawler', 'RPG']"
936,"['RPG', 'Shooter']"
937,"['Adventure', 'Platform', 'Shooter']"
938,"['Adventure', 'Point-and-Click', 'Puzzle', 'Visual Novel']"
939,"['Adventure', 'Brawler', 'RPG']"
940,['Platform']
941,"['Adventure', 'Indie', 'Platform', 'Puzzle']"
942,"['Adventure', 'Puzzle']"
943,['Shooter']
944,"['Adventure', 'Point-and-Click']"
945,['Racing']
946,['Shooter']
947,"['Adventure', 'Brawler']"
948,"['Adventure', 'Puzzle', 'RPG']"
949,"['Adventure', 'Indie', 'Point-and-Click', 'Puzzle']"
950,"['Adventure', 'RPG']"
951,"['Adventure', 'RPG', 'Strategy', 'Visual Novel']"
952,"['Adventure', 'Platform']"
953,"['Adventure', 'Platform', 'Shooter']"
954,"['Adventure', 'RPG']"
955,"['Adventure', 'Indie', 'Visual Novel']"
956,"['Adventure', 'Puzzle', 'RPG']"
957,"['Adventure', 'RPG']"
958,"['Adventure', 'RPG']"
959,"['RPG', 'Simulator']"
960,"['Adventure', 'Indie', 'Platform']"
961,['RPG']
962,"['Adventure', 'RPG']"
963,"['Adventure', 'Platform', 'RPG']"
964,['Shooter']
965,"['Adventure', 'Arcade', 'Racing', 'Shooter']"
966,"['Adventure', 'Indie', 'Platform']"
967,"['Adventure', 'Platform', 'Puzzle']"
968,"['Adventure', 'RPG']"
969,"['Adventure', 'RPG']"
970,['Adventure']
971,"['Adventure', 'Platform']"
972,"['Adventure', 'RPG']"
973,"['Adventure', 'Strategy']"
974,"['Adventure', 'Platform']"
975,"['Adventure', 'Indie', 'Visual Novel']"
976,"['Adventure', 'Indie', 'RPG']"
977,['Platform']
978,"['Adventure', 'Puzzle']"
979,"['Adventure', 'RPG', 'Shooter']"
980,"['Adventure', 'RPG']"
981,"['Adventure', 'Shooter']"
982,"['Adventure', 'Point-and-Click']"
983,"['Adventure', 'Shooter']"
984,"['Adventure', 'Platform']"
985,['Adventure']
986,"['Brawler', 'Shooter']"
987,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Turn Based Strategy']"
988,"['Adventure', 'RPG', 'Shooter']"
989,"['Adventure', 'Brawler', 'Platform']"
990,['Adventure']
991,"['Adventure', 'Shooter', 'Tactical']"
992,['Platform']
993,"['Adventure', 'Brawler']"
994,"['Adventure', 'Indie', 'Puzzle']"
995,"['Adventure', 'RPG']"
996,['Adventure']
997,"['Adventure', 'Brawler']"
998,['Shooter']
999,['Platform']
1000,"['Adventure', 'Racing', 'Shooter', 'Simulator']"
1001,"['Indie', 'Strategy']"
1002,"['Adventure', 'Indie', 'Puzzle', 'Simulator']"
1003,"['Adventure', 'Brawler']"
1004,"['Platform', 'Shooter']"
1005,"['Adventure', 'RPG', 'Turn Based Strategy']"
1006,"['Adventure', 'Indie']"
1007,"['Adventure', 'RPG']"
1008,"['Adventure', 'RPG']"
1009,"['Adventure', 'Puzzle', 'Visual Novel']"
1010,"['Adventure', 'Brawler']"
1011,"['Adventure', 'Shooter']"
1012,['Adventure']
1013,"['Adventure', 'Brawler', 'Platform']"
1014,"['RPG', 'Shooter']"
1015,['Fighting']
1016,"['Adventure', 'Platform', 'Puzzle']"
1017,"['RPG', 'Turn Based Strategy']"
1018,"['Adventure', 'Indie', 'Puzzle']"
1019,['Simulator']
1020,"['Adventure', 'RPG']"
1021,"['Adventure', 'RPG']"
1022,"['Adventure', 'Platform']"
1023,"['Adventure', 'RPG', 'Shooter']"
1024,['Platform']
1025,['Platform']
1026,"['Adventure', 'Shooter']"
1027,"['Adventure', 'Visual Novel']"
1028,"['Adventure', 'Indie']"
1029,"['Adventure', 'Arcade', 'Indie', 'RPG', 'Shooter']"
1030,['Adventure']
1031,"['Adventure', 'Puzzle']"
1032,['Music']
1033,"['Indie', 'Music']"
1034,"['Adventure', 'RPG']"
1035,"['Adventure', 'RPG']"
1036,"['Brawler', 'RPG', 'Simulator', 'Strategy', 'Tactical']"
1037,['Fighting']
1038,"['Adventure', 'RPG', 'Strategy', 'Turn Based Strategy']"
1039,"['Adventure', 'Platform', 'RPG']"
1040,"['Adventure', 'Brawler']"
1041,"['Adventure', 'Brawler']"
1042,['RPG']
1043,"['Arcade', 'Racing']"
1044,"['Adventure', 'RPG']"
1045,"['Adventure', 'Indie', 'RPG']"
1046,"['Adventure', 'Indie', 'Puzzle', 'Simulator']"
1047,"['Adventure', 'Platform']"
1048,"['Adventure', 'Racing', 'Shooter']"
1049,"['Adventure', 'Shooter']"
1050,"['Adventure', 'RPG', 'Turn Based Strategy']"
1051,"['Adventure', 'Arcade', 'Indie', 'Platform', 'Puzzle', 'RPG']"
1052,"['Adventure', 'RPG']"
1053,"['Arcade', 'Fighting', 'Indie', 'Platform']"
1054,['MOBA']
1055,"['Adventure', 'Indie', 'Platform', 'Shooter']"
1056,"['Adventure', 'Arcade', 'Indie', 'Platform']"
1057,['Platform']
1058,"['Adventure', 'Indie', 'RPG']"
1059,"['RPG', 'Simulator', 'Strategy', 'Tactical']"
1060,"['Adventure', 'Indie', 'Platform', 'RPG']"
1061,['Shooter']
1062,"['Adventure', 'Puzzle', 'Visual Novel']"
1063,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Turn Based Strategy']"
1064,"['Adventure', 'Platform', 'Simulator']"
1065,"['Adventure', 'Platform', 'Puzzle']"
1066,"['Adventure', 'Brawler', 'RPG', 'Strategy']"
1067,['Shooter']
1068,['Adventure']
1069,"['Puzzle', 'Shooter']"
1070,"['Adventure', 'Platform']"
1071,"['Indie', 'Simulator']"
1072,"['Adventure', 'Indie', 'Platform', 'Shooter']"
1073,['RPG']
1074,"['Adventure', 'Shooter']"
1075,"['Shooter', 'Tactical']"
1076,"['Adventure', 'Brawler', 'Indie']"
1077,['Platform']
1078,['Racing']
1079,"['Adventure', 'Platform']"
1080,"['Adventure', 'Platform']"
1081,"['Adventure', 'Shooter', 'Tactical']"
1082,['Shooter']
1083,"['Adventure', 'Platform', 'Puzzle', 'Simulator', 'Strategy']"
1084,"['Adventure', 'Platform']"
1085,['Shooter']
1086,"['Adventure', 'Platform']"
1087,"['Adventure', 'RPG']"
1088,"['Adventure', 'Shooter']"
1089,"['Adventure', 'Platform', 'RPG']"
1090,"['Adventure', 'Point-and-Click', 'Puzzle', 'Visual Novel']"
1091,"['Adventure', 'Indie', 'Puzzle']"
1092,['Shooter']
1093,"['Adventure', 'RPG', 'Turn Based Strategy']"
1094,"['Adventure', 'Platform']"
1095,"['Adventure', 'Indie', 'Puzzle']"
1096,['Shooter']
1097,['Shooter']
1098,['Arcade']
1099,"['Adventure', 'Brawler', 'Shooter']"
1100,"['Adventure', 'Platform']"
1101,"['Adventure', 'Platform', 'Shooter']"
1102,"['Adventure', 'Indie', 'Puzzle', 'Simulator']"
1103,"['Adventure', 'Indie', 'Puzzle', 'RPG']"
1104,"['Adventure', 'Brawler', 'RPG']"
1105,"['Adventure', 'Shooter']"
1106,"['RPG', 'Turn Based Strategy']"
1107,['RPG']
1108,"['RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']"
1109,['RPG']
1110,"['Point-and-Click', 'Puzzle', 'Visual Novel']"
1111,"['Adventure', 'RPG']"
1112,"['Adventure', 'Point-and-Click', 'Puzzle', 'Visual Novel']"
1113,"['Adventure', 'Indie', 'Shooter']"
1114,"['Adventure', 'Indie', 'Platform', 'Puzzle']"
1115,"['RPG', 'Strategy', 'Tactical']"
1116,"['Arcade', 'Brawler', 'Fighting', 'Indie']"
1117,['RPG']
1118,"['Adventure', 'Platform']"
1119,"['RPG', 'Shooter']"
1120,"['Adventure', 'Brawler']"
1121,"['Platform', 'Shooter']"
1122,"['Arcade', 'Fighting']"
1123,"['Adventure', 'Point-and-Click', 'Puzzle', 'Visual Novel']"
1124,['Platform']
1125,['Adventure']
1126,"['Arcade', 'Fighting']"
1127,['Adventure']
1128,['Adventure']
1129,"['RPG', 'Shooter']"
1130,['Adventure']
1131,"['Adventure', 'Brawler', 'Platform']"
1132,"['Adventure', 'Platform']"
1133,"['RPG', 'Shooter']"
1134,"['Adventure', 'Fighting']"
1135,"['Adventure', 'Arcade', 'Indie', 'Music', 'Platform']"
1136,"['Adventure', 'Strategy', 'Tactical', 'Turn Based Strategy']"
1137,['Shooter']
1138,"['Adventure', 'Puzzle', 'Shooter']"
1139,"['Indie', 'Shooter']"
1140,['Fighting']
1141,"['Adventure', 'Puzzle']"
1142,['Shooter']
1143,['Racing']
1144,"['Adventure', 'Indie', 'Platform']"
1145,"['Adventure', 'Indie']"
1146,"['Arcade', 'Indie', 'Simulator', 'Strategy', 'Tactical']"
1147,"['Adventure', 'Indie']"
1148,"['Adventure', 'Platform']"
1149,"['Adventure', 'Brawler', 'Indie', 'RPG']"
1150,"['Arcade', 'Racing']"
1151,"['Adventure', 'RPG']"
1152,"['Adventure', 'Real Time Strategy', 'RPG', 'Simulator', 'Strategy']"
1153,"['Indie', 'RPG', 'Simulator', 'Strategy']"
1154,"['Adventure', 'Platform', 'Sport']"
1155,"['Adventure', 'RPG', 'Turn Based Strategy']"
1156,"['RPG', 'Strategy']"
1157,"['Adventure', 'Shooter']"
1158,"['Adventure', 'Indie', 'Platform', 'Puzzle']"
1159,"['Adventure', 'Indie']"
1160,"['Adventure', 'Puzzle']"
1161,"['Adventure', 'Fighting']"
1162,"['Adventure', 'Platform']"
1163,"['Adventure', 'RPG']"
1164,"['RPG', 'Shooter', 'Strategy']"
1165,"['Adventure', 'Brawler', 'Puzzle', 'Shooter']"
1166,"['Adventure', 'Indie', 'Music', 'Platform']"
1167,"['Adventure', 'Shooter']"
1168,"['Adventure', 'Arcade', 'Platform', 'Racing', 'Shooter']"
1169,"['Adventure', 'Indie', 'Puzzle', 'RPG']"
1170,"['Adventure', 'Platform', 'RPG']"
1171,"['Adventure', 'Visual Novel']"
1172,['Adventure']
1173,"['Adventure', 'Indie', 'RPG']"
1174,"['Adventure', 'Shooter']"
1175,"['Adventure', 'Platform', 'Shooter']"
1176,"['Adventure', 'Brawler', 'RPG', 'Simulator']"
1177,"['Indie', 'RPG', 'Simulator']"
1178,['Racing']
1179,"['Adventure', 'Indie', 'Platform']"
1180,['Shooter']
1181,"['Adventure', 'Puzzle', 'RPG', 'Simulator', 'Visual Novel']"
1182,"['Adventure', 'RPG']"
1183,['Adventure']
1184,"['Adventure', 'Brawler']"
1185,"['Adventure', 'RPG']"
1186,"['Adventure', 'Platform']"
1187,"['Adventure', 'Platform', 'RPG']"
1188,"['Adventure', 'Indie', 'Platform', 'RPG']"
1189,"['Adventure', 'Platform', 'Racing']"
1190,"['Arcade', 'Fighting']"
1191,"['RPG', 'Strategy', 'Turn Based Strategy']"
1192,['RPG']
1193,['Brawler']
1194,"['Adventure', 'Platform']"
1195,"['Adventure', 'Indie', 'Shooter']"
1196,['Shooter']
1197,"['Adventure', 'RPG', 'Turn Based Strategy']"
1198,"['Adventure', 'Shooter']"
1199,['Racing']
1200,"['Adventure', 'RPG', 'Turn Based Strategy']"
1201,['Shooter']
1202,"['Adventure', 'Indie', 'RPG']"
1203,['Puzzle']
1204,"['Adventure', 'Puzzle']"
1205,['Brawler']
1206,"['Adventure', 'RPG', 'Turn Based Strategy']"
1207,"['Adventure', 'Platform']"
1208,"['Arcade', 'Indie', 'Shooter']"
1209,"['Adventure', 'RPG', 'Strategy']"
1210,"['Arcade', 'Fighting']"
1211,"['Adventure', 'Shooter']"
1212,['RPG']
1213,"['Adventure', 'Platform', 'Puzzle', 'Shooter']"
1214,"['Simulator', 'Sport']"
1215,"['Adventure', 'Shooter', 'Simulator', 'Strategy']"
1216,"['Adventure', 'Point-and-Click']"
1217,"['Adventure', 'Brawler']"
1218,"['Simulator', 'Strategy', 'Turn Based Strategy']"
1219,"['Adventure', 'Indie', 'Point-and-Click', 'RPG', 'Turn Based Strategy']"
1220,"['RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']"
1221,"['Adventure', 'Simulator']"
1222,"['Adventure', 'Arcade', 'Indie', 'Platform', 'Shooter']"
1223,"['Adventure', 'Platform']"
1224,"['Adventure', 'Platform', 'Puzzle']"
1225,['RPG']
1226,"['Indie', 'RPG']"
1227,"['Brawler', 'Fighting']"
1228,"['Adventure', 'Platform']"
1229,"['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']"
1230,"['Adventure', 'Brawler', 'Fighting']"
1231,"['Adventure', 'Platform', 'Puzzle']"
1232,"['Adventure', 'Brawler', 'Indie', 'Platform']"
1233,"['Adventure', 'RPG']"
1234,"['Adventure', 'RPG', 'Shooter']"
1235,['Shooter']
1236,"['Card & Board Game', 'Strategy', 'Turn Based Strategy']"
1237,['Brawler']
1238,"['Indie', 'Shooter']"
1239,['RPG']
1240,"['Adventure', 'Visual Novel']"
1241,"['Indie', 'Point-and-Click', 'Puzzle', 'RPG', 'Simulator']"
1242,"['Adventure', 'RPG', 'Shooter']"
1243,['RPG']
1244,"['Arcade', 'Fighting', 'Indie', 'Racing', 'Strategy']"
1245,['Visual Novel']
1246,"['Adventure', 'Brawler']"
1247,['Adventure']
1248,"['Adventure', 'RPG']"
1249,"['Adventure', 'Indie']"
1250,"['RPG', 'Turn Based Strategy']"
1251,"['Adventure', 'Indie']"
1252,"['Adventure', 'RPG']"
1253,"['RPG', 'Strategy', 'Tactical']"
1254,"['Adventure', 'Brawler', 'Indie', 'RPG', 'Simulator']"
1255,"['Adventure', 'Real Time Strategy']"
1256,"['Adventure', 'Indie', 'Point-and-Click', 'Simulator', 'Strategy']"
1257,"['Adventure', 'Simulator', 'Visual Novel']"
1258,"['Adventure', 'RPG']"
1259,"['Adventure', 'Point-and-Click', 'Puzzle', 'RPG', 'Visual Novel']"
1260,"['Adventure', 'Shooter']"
1261,"['RPG', 'Simulator', 'Strategy']"
1262,['Platform']
1263,"['Indie', 'RPG', 'Simulator', 'Strategy']"
1264,['Card & Board Game']
1265,"['Adventure', 'Simulator']"
1266,['Simulator']
1267,"['RPG', 'Strategy', 'Turn Based Strategy']"
1268,"['Adventure', 'Indie', 'Platform']"
1269,"['Adventure', 'RPG']"
1270,"['Indie', 'Strategy']"
1271,['Adventure']
1272,"['Adventure', 'RPG']"
1273,"['Adventure', 'Shooter']"
1274,"['Adventure', 'Arcade', 'Platform']"
1275,"['Adventure', 'RPG']"
1276,['Platform']
1277,"['Adventure', 'Indie', 'Platform']"
1278,['RPG']
1279,"['Adventure', 'Brawler', 'RPG', 'Simulator', 'Sport']"
1280,"['Arcade', 'Racing']"
1281,"['Adventure', 'Platform']"
1282,"['Adventure', 'Platform']"
1283,"['Indie', 'Real Time Strategy', 'Simulator', 'Strategy']"
1284,"['Point-and-Click', 'Puzzle', 'Visual Novel']"
1285,"['Adventure', 'Platform', 'Shooter']"
1286,"['Adventure', 'Visual Novel']"
1287,"['Adventure', 'RPG', 'Simulator']"
1288,"['Adventure', 'Platform', 'Shooter']"
1289,"['Adventure', 'Indie', 'Music', 'Platform', 'Puzzle']"
1290,"['Adventure', 'Puzzle']"
1291,"['Adventure', 'Puzzle', 'Strategy', 'Visual Novel']"
1292,['Adventure']
1293,['Platform']
1294,"['Adventure', 'Platform', 'Shooter']"
1295,"['Adventure', 'Shooter']"
1296,"['Adventure', 'Platform']"
1297,"['Adventure', 'Shooter']"
1298,"['Adventure', 'Fighting', 'RPG']"
1299,"['Adventure', 'RPG']"
1300,"['Adventure', 'RPG']"
1301,"['Adventure', 'Point-and-Click', 'Shooter', 'Visual Novel']"
1302,"['Adventure', 'Indie', 'RPG', 'Visual Novel']"
1303,['Shooter']
1304,"['Arcade', 'Indie', 'Puzzle', 'Shooter']"
1305,"['Brawler', 'RPG']"
1306,"['Adventure', 'RPG']"
1307,"['Adventure', 'Platform', 'Puzzle']"
1308,['Shooter']
1309,[]
1310,"['Real Time Strategy', 'Strategy']"
1311,"['Adventure', 'Visual Novel']"
1312,"['Card & Board Game', 'Indie', 'RPG', 'Simulator', 'Strategy']"
1313,"['Indie', 'Simulator', 'Strategy']"
1314,"['Adventure', 'Shooter']"
1315,"['Simulator', 'Strategy', 'Tactical', 'Turn Based Strategy']"
1316,"['Indie', 'Shooter']"
1317,"['Adventure', 'Indie', 'RPG', 'Simulator']"
1318,"['Adventure', 'RPG', 'Turn Based Strategy']"
1319,['Arcade']
1320,"['Fighting', 'RPG']"
1321,['Shooter']
1322,['RPG']
1323,"['Adventure', 'Arcade', 'Fighting', 'Indie']"
1324,['Puzzle']
1325,"['Puzzle', 'Strategy']"
1326,"['Adventure', 'Fighting', 'Platform']"
1327,"['Adventure', 'Indie', 'Point-and-Click']"
1328,"['Indie', 'Simulator', 'Strategy']"
1329,"['Adventure', 'Brawler', 'Fighting']"
1330,"['Adventure', 'RPG']"
1331,['Arcade']
1332,['Shooter']
1333,"['Adventure', 'RPG', 'Shooter', 'Strategy', 'Tactical']"
1334,"['Adventure', 'Shooter']"
1335,"['Adventure', 'Shooter']"
1336,"['Adventure', 'Arcade', 'Indie', 'RPG', 'Shooter']"
